trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	block_ID	response_hand	phase_length	last_frame	reaction_time	key_duration	offset_delay	onset_delay_timing	offset_delay_timing	button_response	onset_abs	duration
13	64.77138559997547	stim	47		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.39141489996109	0.06698190001770854
13	64.83836749999318	stim	48		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.4583967999788	0.06695769994985312
13	64.90532519994304	stim	49		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.52535449992865	0.06682280008681118
13	64.97214800002985	stim	50		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.59217730001546	0.06670429999940097
13	65.03885230002925	stim	51		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.65888160001487	0.0672267999034375
13	65.10607909993269	stim	52		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.7261083999183	0.06710059999022633
13	65.17317969992291	stim	53		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.79320899990853	0.06679930002428591
13	65.2399789999472	stim	54		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.86000829993282	0.06731289997696877
13	65.30729189992417	stim	55		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.92732119990978	0.06667390000075102
13	65.37396579992492	stim	56		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.99399509991053	0.0669987000292167
13	65.44096449995413	stim	57		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.06099379993975	0.0668625000398606
13	65.507826999994	stim	58		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.12785629997961	0.06692260003183037
13	65.57474960002583	stim	59		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.19477890001144	0.06669589993543923
13	65.64144549996126	stim	60		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.26147479994688	0.06703420006670058
13	65.70847970002797	stim	61		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.32850900001358	0.06716330000199378
13	65.77564300002996	stim	62		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.39567230001558	0.06674309994559735
13	65.84238609997556	stim	63		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.46241539996117	0.06710099999327213
13	65.90948709996883	stim	64		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.52951639995445	0.06675979995634407
13	65.97624689992517	stim	65		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.59627619991079	0.06690239999443293
13	66.0431492999196	stim	66		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.66317859990522	0.06676640000659972
13	66.1099156999262	stim	67		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.72994499991182	0.0665836000116542
13	66.17649929993786	stim	68		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.79652859992348	0.06803359999321401
13	66.24453289993107	stim	69		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.86456219991669	0.0824458000715822
13	66.32697870000266	stim	70		4	unambiguous	left	1.0	preferred_right	139.0	190.0							75.94700799998827	0.06954519997816533
13	66.39652389998082	stim	71		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.01655319996644	0.06464809994213283
13	66.46117199992295	stim	72		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.08120129990857	0.08336710010189563
13	66.54453910002485	stim	73		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.16456840001047	0.06891049991827458
13	66.61344959994312	stim	74		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.23347889992874	0.0665913000702858
13	66.68004090001341	stim	75		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.30007019999903	0.06824349996168166
13	66.74828439997509	stim	76		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.36831369996071	0.08239370002411306
13	66.8306780999992	stim	77		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.45070739998482	0.06719570001587272
13	66.89787380001508	stim	78		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.5179031000007	0.08201259991619736
13	66.97988639993127	stim	79		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.59991569991689	0.06689050002023578
13	67.04677689995151	stim	80		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.66680619993713	0.06647189997602254
13	67.11324879992753	stim	81		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.73327809991315	0.0674345000879839
13	67.18068330001552	stim	82		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.80071260000113	0.06711199996061623
13	67.24779529997613	stim	83		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.86782459996175	0.06693500000983477
13	67.31473029998597	stim	84		4	unambiguous	left	1.0	preferred_right	139.0	190.0							76.93475959997158	0.0673784000100568
13	67.38210869999602	stim	85		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.00213799998164	0.06665459997020662
13	67.44876329996623	stim	86		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.06879259995185	0.06721640005707741
13	67.51597970002331	stim	87		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.13600900000893	0.08312399999704212
13	67.59910370002035	stim	88		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.21913300000597	0.06707999994978309
13	67.66618369997013	stim	89		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.28621299995575	0.06747949996497482
13	67.73366319993511	stim	90		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.35369249992073	0.06616719998419285
13	67.7998303999193	stim	91		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.41985969990492	0.06710720004048198
13	67.86693759995978	stim	92		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.4869668999454	0.06668190006166697
13	67.93361950002145	stim	93		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.55364880000707	0.06668239994905889
13	68.00030189997051	stim	94		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.62033119995613	0.06671080004889518
13	68.0670127000194	stim	95		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.68704200000502	0.06679790001362562
13	68.13381060003303	stim	96		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.75383990001865	0.06762419990263879
13	68.20143479993567	stim	97		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.82146409992129	0.0669488999992609
13	68.26838369993493	stim	98		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.88841299992055	0.06690520001575351
13	68.33528889995068	stim	99		4	unambiguous	left	1.0	preferred_right	139.0	190.0							77.9553181999363	0.0666844000807032
13	68.40197330003139	stim	100		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.022002600017	0.06673389999195933
13	68.46870720002335	stim	101		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.08873650000896	0.06710719992406666
13	68.53581439994741	stim	102		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.15584369993303	0.06657790008466691
13	68.60239230003208	stim	103		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.2224216000177	0.0667665998917073
13	68.66915889992379	stim	104		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.2891881999094	0.06714370008558035
13	68.73630260000937	stim	105		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.35633189999498	0.06667420000303537
13	68.8029768000124	stim	106		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.42300609999802	0.06712959997821599
13	68.87010639999062	stim	107		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.49013569997624	0.06626430002506822
13	68.93637070001569	stim	108		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.5564000000013	0.06672679993789643
13	69.00309749995358	stim	109		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.6231267999392	0.06707610003650188
13	69.07017359999008	stim	110		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.6902028999757	0.06661590002477169
13	69.13678950001486	stim	111		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.75681880000047	0.06664590002037585
13	69.20343540003523	stim	112		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.82346470002085	0.06669149990193546
13	69.27012689993717	stim	113		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.89015619992279	0.06666240002959967
13	69.33678929996677	stim	114		4	unambiguous	left	1.0	preferred_right	139.0	190.0							78.95681859995238	0.06706979998853058
13	69.4038590999553	stim	115		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.02388839994092	0.06729789997916669
13	69.47115699993446	stim	116		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.09118629992008	0.06684910005424172
13	69.5380060999887	stim	117		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.15803539997432	0.06698380003217608
13	69.60498990002088	stim	118		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.2250192000065	0.06745420000515878
13	69.67244410002604	stim	119		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.29247340001166	0.06657449994236231
13	69.7390185999684	stim	120		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.35904789995402	0.06726629997137934
13	69.80628489993978	stim	121		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.4263141999254	0.06671909999568015
13	69.87300399993546	stim	122		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.49303329992108	0.06650429998990148
13	69.93950829992536	stim	123		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.55953759991098	0.06675600004382432
13	70.00626429996919	stim	124		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.6262935999548	0.0671556000597775
13	70.07341990002897	stim	125		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.69344920001458	0.06676049996167421
13	70.14018039999064	stim	126		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.76020969997626	0.06662699999287724
13	70.20680739998352	stim	127		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.82683669996914	0.06661959993653
13	70.27342699992005	stim	128		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.89345629990567	0.06668830011039972
13	70.34011530003045	stim	129		4	unambiguous	left	1.0	preferred_right	139.0	190.0							79.96014460001606	0.0666620999109
13	70.40677739994135	stim	130		4	unambiguous	left	1.0	preferred_right	139.0	190.0							80.02680669992696	0.06692230002954602
13	70.4736996999709	stim	131		4	unambiguous	left	1.0	preferred_right	139.0	190.0							80.09372899995651	0.066856799996458
13	70.54055649996735	stim	132		4	unambiguous	left	1.0	preferred_right	139.0	190.0							80.16058579995297	0.06644790002610534
13	70.60700439999346	stim	133		4	unambiguous	left	1.0	preferred_right	139.0	190.0							80.22703369997907	0.0667084000306204
13	70.67371280002408	stim	134		4	unambiguous	left	1.0	preferred_right	139.0	190.0							80.2937421000097	0.06662049994338304
13	70.74033329996746	stim	135		4	unambiguous	left	1.0	preferred_right	139.0	190.0							80.36036259995308	0.06694260006770492
13	70.80727590003517	stim	136		4	unambiguous	left	1.0	preferred_right	139.0	190.0							80.42730520002078	0.06641669990494847
13	70.87369259994011	stim	137		4	unambiguous	left	1.0	preferred_right	139.0	190.0							80.49372189992573	0.06673700001556426
13	70.94042959995568	stim	138		4	unambiguous	left	1.0	preferred_right	139.0	190.0							80.5604588999413	0.06659389997366816
14	71.00702349992935	stim	0		4	unambiguous	right	1.0	preferred_right	139.0	51.0							80.62705279991496	0.06670010008383542
14	71.07372360001318	stim	1		4	unambiguous	right	1.0	preferred_right	139.0	51.0							80.6937528999988	0.06673770002089441
14	71.14046130003408	stim	2		4	unambiguous	right	1.0	preferred_right	139.0	51.0							80.7604906000197	0.06656959990505129
14	71.20703089993913	stim	3		4	unambiguous	right	1.0	preferred_right	139.0	51.0							80.82706019992474	0.06678880006074905
14	71.27381969999988	stim	4		4	unambiguous	right	1.0	preferred_right	139.0	51.0							80.8938489999855	0.06721549993380904
14	71.34103519993369	stim	5		4	unambiguous	right	1.0	preferred_right	139.0	51.0							80.9610644999193	0.0680348000023514
14	71.40906999993604	stim	6		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.02909929992165	0.06554069998674095
14	71.47461069992278	stim	7		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.0946399999084	0.06705410010181367
14	71.54166480002459	stim	8		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.16169410001021	0.06672659993637353
14	71.60839139996096	stim	9		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.22842069994658	0.06688970001414418
14	71.67528109997511	stim	10		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.29531039996073	0.06684860005043447
14	71.74212970002554	stim	11		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.36215900001116	0.06664659990929067
14	71.80877629993483	stim	12		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.42880559992045	0.06661560002248734
14	71.87539189995732	stim	13		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.49542119994294	0.066689100000076
14	71.9420809999574	stim	14		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.56211029994301	0.06706040003336966
14	72.00914139999077	stim	15		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.62917069997638	0.06686639995314181
14	72.07600779994391	stim	16		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.69603709992953	0.06692140002269298
14	72.1429291999666	stim	17		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.76295849995222	0.06674889998976141
14	72.20967809995636	stim	18		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.82970739994198	0.06691829999908805
14	72.27659639995545	stim	19		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.89662569994107	0.06669410003814846
14	72.3432904999936	stim	20		4	unambiguous	right	1.0	preferred_right	139.0	51.0							81.96331979997922	0.07031530002132058
14	72.41360580001492	stim	21		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.03363510000054	0.06639709998853505
14	72.48000290000346	stim	22		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.10003219998907	0.06657399993855506
14	72.54657689994201	stim	23		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.16660619992763	0.06676279997918755
14	72.6133396999212	stim	24		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.23336899990682	0.06643290002830327
14	72.6797725999495	stim	25		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.29980189993512	0.06668270006775856
14	72.74645530001726	stim	26		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.36648460000288	0.06672529992647469
14	72.81318059994373	stim	27		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.43320989992935	0.06665619998238981
14	72.87983679992612	stim	28		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.49986609991174	0.06677600007969886
14	72.94661280000582	stim	29		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.56664209999144	0.06695250002667308
14	73.0135653000325	stim	30		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.63359460001811	0.06706779997330159
14	73.0806331000058	stim	31		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.70066239999142	0.06718899996485561
14	73.14782209997065	stim	32		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.76785139995627	0.06746739998925477
14	73.21528949995991	stim	33		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.83531879994553	0.06722440000157803
14	73.28251389996149	stim	34		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.9025431999471	0.0666763000190258
14	73.34919019998051	stim	35		4	unambiguous	right	1.0	preferred_right	139.0	51.0							82.96921949996613	0.06718360004015267
14	73.41637380002066	stim	36		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.03640310000628	0.06668399996124208
14	73.4830577999819	stim	37		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.10308709996752	0.06663819996174425
14	73.54969599994365	stim	38		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.16972529992927	0.06713370000943542
14	73.61682969995309	stim	39		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.2368589999387	0.06701720005366951
14	73.68384690000676	stim	40		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.30387619999237	0.06711810000706464
14	73.75096500001382	stim	41		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.37099429999944	0.06663909996859729
14	73.81760409998242	stim	42		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.43763339996804	0.06706769997254014
14	73.88467179995496	stim	43		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.50470109994058	0.06665689998771995
14	73.95132869994268	stim	44		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.5713579999283	0.06730770005378872
14	74.01863639999647	stim	45		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.63866569998208	0.06696620001457632
14	74.08560260001104	stim	46		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.70563189999666	0.06666449992917478
14	74.15226709994022	stim	47		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.77229639992584	0.067049500066787
14	74.219316600007	stim	48		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.83934589999262	0.06664769991766661
14	74.28596429992467	stim	49		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.90599359991029	0.06709740008227527
14	74.35306170000695	stim	50		4	unambiguous	right	1.0	preferred_right	139.0	51.0							83.97309099999256	0.0670789999421686
14	74.42014069994912	stim	51		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.04016999993473	0.0671367000322789
14	74.4872773999814	stim	52		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.10730669996701	0.06736069999169558
14	74.55463809997309	stim	53		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.17466739995871	0.06700559996534139
14	74.62164369993843	stim	54		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.24167299992405	0.0666565999854356
14	74.68830029992387	stim	55		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.30832959990948	0.06665010005235672
14	74.75495039997622	stim	56		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.37497969996184	0.06690990005154163
14	74.82186030002777	stim	57		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.44188960001338	0.06702989991754293
14	74.88889019994531	stim	58		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.50891949993093	0.0666952000465244
14	74.95558539999183	stim	59		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.57561469997745	0.06701290002092719
14	75.02259830001276	stim	60		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.64262759999838	0.06666799995582551
14	75.08926629996859	stim	61		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.7092955999542	0.06672230002004653
14	75.15598859998863	stim	62		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.77601789997425	0.06682940002065152
14	75.22281800000928	stim	63		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.8428472999949	0.06674869998823851
14	75.28956669999752	stim	64		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.90959599998314	0.06660939997527748
14	75.3561760999728	stim	65		4	unambiguous	right	1.0	preferred_right	139.0	51.0							84.97620539995842	0.06690239999443293
14	75.42307849996723	stim	66		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.04310779995285	0.06669160001911223
14	75.48977009998634	stim	67		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.10979939997196	0.06662379996851087
14	75.55639389995486	stim	68		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.17642319994047	0.06722760002594441
14	75.6236214999808	stim	69		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.24365079996642	0.066812300006859
14	75.69043379998766	stim	70		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.31046309997328	0.06663160002790391
14	75.75706540001556	stim	71		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.37709470000118	0.06673620000947267
14	75.82380160002504	stim	72		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.44383090001065	0.06805719994008541
14	75.89185879996512	stim	73		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.51188809995074	0.08355009998194873
14	75.97540889994707	stim	74		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.59543819993269	0.06670269998721778
14	76.04211159993429	stim	75		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.6621408999199	0.0669497000053525
14	76.10906129993964	stim	76		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.72909059992526	0.06637550005689263
14	76.17543679999653	stim	77		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.79546609998215	0.06716229999437928
14	76.24259909999091	stim	78		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.86262839997653	0.06682860001455992
14	76.30942770000547	stim	79		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.92945699999109	0.06675380002707243
14	76.37618150003254	stim	80		4	unambiguous	right	1.0	preferred_right	139.0	51.0							85.99621080001816	0.06695189990568906
14	76.44313339993823	stim	81		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.06316269992385	0.06684790004510432
14	76.50998129998334	stim	82		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.13001059996895	0.06673500000033528
14	76.57671629998367	stim	83		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.19674559996929	0.06665489997249097
14	76.64337119995616	stim	84		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.26340049994178	0.06685589998960495
14	76.71022709994577	stim	85		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.33025639993139	0.06669220002368093
14	76.77691929996945	stim	86		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.39694859995507	0.06954010005574673
14	76.8464594000252	stim	87		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.46648870001081	0.0682016999926418
14	76.91466110001784	stim	88		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.53469040000346	0.065101100015454
14	76.97976220003329	stim	89		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.59979150001891	0.06670159997884184
14	77.04646380001213	stim	90		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.66649309999775	0.06676949991378933
14	77.11323329992592	stim	91		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.73326259991154	0.06640560005325824
14	77.17963889997918	stim	92		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.7996681999648	0.06679539999458939
14	77.24643429997377	stim	93		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.86646359995939	0.06726679997518659
14	77.31370109994896	stim	94		4	unambiguous	right	1.0	preferred_right	139.0	51.0							86.93373039993457	0.06668270006775856
14	77.38038380001672	stim	95		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.00041310000233	0.06715189991518855
14	77.4475356999319	stim	96		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.06756499991752	0.06731900002341717
14	77.51485469995532	stim	97		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.13488399994094	0.06740280007943511
14	77.58225750003476	stim	98		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.20228680002037	0.06672669993713498
14	77.64898419997189	stim	99		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.26901349995751	0.06680250004865229
14	77.71578670002054	stim	100		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.33581600000616	0.06702580000273883
14	77.78281250002328	stim	101		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.4028418000089	0.06753299990668893
14	77.85034549992997	stim	102		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.47037479991559	0.06753130001015961
14	77.91787679994013	stim	103		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.53790609992575	0.06737120007164776
14	77.98524800001178	stim	104		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.6052772999974	0.0672539999941364
14	78.05250200000592	stim	105		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.67253129999153	0.06666779995430261
14	78.11916979996022	stim	106		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.73919909994584	0.06667470000684261
14	78.18584449996706	stim	107		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.80587379995268	0.06693440000526607
14	78.25277889997233	stim	108		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.87280819995794	0.06712220003828406
14	78.31990110001061	stim	109		4	unambiguous	right	1.0	preferred_right	139.0	51.0							87.93993039999623	0.06665569997858256
14	78.3865567999892	stim	110		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.00658609997481	0.06716360000427812
14	78.45372039999347	stim	111		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.07374969997909	0.06682810001075268
14	78.52054850000422	stim	112		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.14057779998984	0.06696620001457632
14	78.5875147000188	stim	113		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.20754400000442	0.0673263999633491
14	78.65484109998215	stim	114		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.27487039996777	0.06659069994930178
14	78.72143179993145	stim	115		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.34146109991707	0.06702660000883043
14	78.78845839994028	stim	116		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.4084876999259	0.06753030000254512
14	78.85598869994283	stim	117		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.47601799992844	0.06609520001802593
14	78.92208389996085	stim	118		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.54211319994647	0.06667109997943044
14	78.98875499994028	stim	119		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.6087842999259	0.06665030005387962
14	79.05540529999416	stim	120		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.67543459997978	0.06661750003695488
14	79.12202280003112	stim	121		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.74205210001674	0.06695889995899051
14	79.18898169999011	stim	122		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.80901099997573	0.06694689998403192
14	79.25592859997414	stim	123		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.87595789995976	0.06687280000187457
14	79.32280139997602	stim	124		4	unambiguous	right	1.0	preferred_right	139.0	51.0							88.94283069996163	0.06666610005777329
14	79.38946750003379	stim	125		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.0094968000194	0.06719499989412725
14	79.45666249992792	stim	126		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.07669179991353	0.06651290005538613
14	79.5231753999833	stim	127		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.14320469996892	0.06702640000730753
14	79.59020179999061	stim	128		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.21023109997623	0.06705469998996705
14	79.65725649998058	stim	129		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.2772857999662	0.06677969999145716
14	79.72403619997203	stim	130		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.34406549995765	0.06669829995371401
14	79.79073449992575	stim	131		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.41076379991136	0.06673489999957383
14	79.85746939992532	stim	132		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.47749869991094	0.06666350003797561
14	79.9241328999633	stim	133		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.54416219994891	0.0670047999592498
14	79.99113769992255	stim	134		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.61116699990816	0.06661239999812096
14	80.05775009992067	stim	135		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.67777939990629	0.06654190004337579
14	80.12429199996404	stim	136		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.74432129994966	0.06710350001230836
14	80.19139549997635	stim	137		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.81142479996197	0.08283560001291335
14	80.27423109998927	stim	138		4	unambiguous	right	1.0	preferred_right	139.0	51.0							89.89426039997488	0.06660419993568212
