trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	key_duration	onset_abs	duration
9	41.45158380002249	stim	5		2	unambiguous	right	preferred	71.0		46.383778400020674	0.03328400000464171
9	41.48486780002713	stim	6		2	unambiguous	right	preferred	71.0		46.417062400025316	0.03343389998190105
9	41.51830170000903	stim	7		2	unambiguous	right	preferred	71.0		46.45049630000722	0.033261300064623356
9	41.551563000073656	stim	8		2	unambiguous	right	preferred	71.0		46.48375760007184	0.033950099954381585
9	41.58551310002804	stim	9		2	unambiguous	right	preferred	71.0		46.51770770002622	0.03329149994533509
9	41.61880459997337	stim	10		2	unambiguous	right	preferred	71.0		46.55099919997156	0.03329910000320524
9	41.65210369997658	stim	11		2	unambiguous	right	preferred	71.0		46.58429829997476	0.03381370007991791
9	41.685917400056496	stim	12		2	unambiguous	right	preferred	71.0		46.61811200005468	0.0336325999815017
9	41.719550000038	stim	13		2	unambiguous	right	preferred	71.0		46.65174460003618	0.03323089994955808
9	41.752780899987556	stim	14		2	unambiguous	right	preferred	71.0		46.68497549998574	0.03367700008675456
9	41.78645790007431	stim	15		2	unambiguous	right	preferred	71.0		46.718652500072494	0.03332819999195635
9	41.81978610006627	stim	16		2	unambiguous	right	preferred	71.0		46.75198070006445	0.03335519996471703
9	41.853141300030984	stim	17		2	unambiguous	right	preferred	71.0		46.78533590002917	0.0336397000355646
9	41.88678100006655	stim	18		2	unambiguous	right	preferred	71.0		46.81897560006473	0.0337372999638319
9	41.92051830003038	stim	19		2	unambiguous	right	preferred	71.0		46.852712900028564	0.03338020003866404
9	41.953898500069045	stim	20		2	unambiguous	right	preferred	71.0		46.88609310006723	0.03367959999013692
9	41.98757810005918	stim	21		2	unambiguous	right	preferred	71.0		46.919772700057365	0.03361759998369962
9	42.02119570004288	stim	22		2	unambiguous	right	preferred	71.0		46.953390300041065	0.0338118999497965
9	42.05500759999268	stim	23		2	unambiguous	right	preferred	71.0		46.98720219999086	0.03344440006185323
9	42.08845200005453	stim	24		2	unambiguous	right	preferred	71.0		47.020646600052714	0.033369399956427515
9	42.12182140001096	stim	25		2	unambiguous	right	preferred	71.0		47.05401600000914	0.033189999987371266
9	42.15501139999833	stim	26		2	unambiguous	right	preferred	71.0		47.08720599999651	0.03368900006171316
9	42.18870040006004	stim	27		2	unambiguous	right	preferred	71.0		47.120895000058226	0.03389479999896139
9	42.222595200059004	stim	28		2	unambiguous	right	preferred	71.0		47.15478980005719	0.03340840002056211
9	42.256003600079566	stim	29		2	unambiguous	right	preferred	71.0		47.18819820007775	0.033598899957723916
9	42.28960250003729	stim	30		2	unambiguous	right	preferred	71.0		47.221797100035474	0.03361339995171875
9	42.32321589998901	stim	31		2	unambiguous	right	preferred	71.0		47.25541049998719	0.03366850002203137
9	42.35688440001104	stim	32		2	unambiguous	right	preferred	71.0		47.289079000009224	0.033565200050361454
9	42.3904496000614	stim	33		2	unambiguous	right	preferred	71.0		47.322644200059585	0.033444699947722256
9	42.423894300009124	stim	34		2	unambiguous	right	preferred	71.0		47.35608890000731	0.03377169999293983
9	42.457666000002064	stim	35		2	unambiguous	right	preferred	71.0		47.38986060000025	0.03348250000271946
9	42.49114850000478	stim	36		2	unambiguous	right	preferred	71.0		47.42334310000297	0.033619599998928607
9	42.52476810000371	stim	37		2	unambiguous	right	preferred	71.0		47.456962700001895	0.03382060001604259
9	42.558588700019754	stim	38		2	unambiguous	right	preferred	71.0		47.49078330001794	0.03370989998802543
9	42.59229860000778	stim	39		2	unambiguous	right	preferred	71.0		47.52449320000596	0.03376240003854036
9	42.62606100004632	stim	40		2	unambiguous	right	preferred	71.0		47.558255600044504	0.03353859996423125
9	42.65959960001055	stim	41		2	unambiguous	right	preferred	71.0		47.591794200008735	0.033711600000970066
9	42.69331120001152	stim	42		2	unambiguous	right	preferred	71.0		47.625505800009705	0.03318550006952137
9	42.72649670008104	stim	43		2	unambiguous	right	preferred	71.0		47.65869130007923	0.033447899972088635
9	42.75994460005313	stim	44		2	unambiguous	right	preferred	71.0		47.692139200051315	0.03346169996075332
9	42.793406300013885	stim	45		2	unambiguous	right	preferred	71.0		47.72560090001207	0.03340239997487515
9	42.82680869998876	stim	46		2	unambiguous	right	preferred	71.0		47.759003299986944	0.03375400009099394
9	42.860562700079754	stim	47		2	unambiguous	right	preferred	71.0		47.79275730007794	0.03361479996237904
9	42.89417750004213	stim	48		2	unambiguous	right	preferred	71.0		47.82637210004032	0.033423000015318394
9	42.92760050005745	stim	49		2	unambiguous	right	preferred	71.0		47.859795100055635	0.035381300025619566
9	42.96298180008307	stim	50		2	unambiguous	right	preferred	71.0		47.895176400081255	0.0334030999802053
